304,"Admission process for EWS, disabled students in entry-level classes begins today"
304,"Students appear for SPPU mock test exams, some face technical issues"
305,Active caseload rising; 550 new cases in Kozhikode
305,"UK, California, Manaus: What they suggest about the Covid crisis in Maharashtra"
306,"Barcelona nets late winner, cuts Atletico's lead to 1 point"
306,Liverpool will have a chance when Real come to a 'proper stadium'
306,Real Madrid beat Liverpool 3-1 in 1st leg of CL quarterfinals
306,Renewed Real complete transformation by blowing Liverpool away
307,Accelerate inoculation drive in India first before sending vaccines outside: AAP
307,"State, Centre disagree over oxygen supply guidelines"
308,Former school teacher battles to save Indonesia's mangroves
309,"Covid-19: Over 6,000 new cases reported in Karnataka, active cases also spike"
309,"India surpasses US to become fastest Covid-19 vaccinating country, says Centre"
309,Intensive testing in containment zones as Covid cases spike in Bihar
310,Didi banks on Trinamool women brigade to stop BJP onslaught
311,"E-commerce giant to set up fulfilment centre in Haryana’s Manesar, to be one of its largest centres in Asia"
311,Flyover to decongest Narela-Bawana opens
312,PM to inaugurate vessel for Seychelles
312,Putin signs law allowing him 2 more terms as Russia's leader
313,Ed attaches
314,J&K High Court switches over to virtual hearing
315,Factory activity falls to 7-month low in March
315,Karol Bagh traders oppose pedestrianisation move
316,Russia extends punitive Twitter slowdown until mid-May
316,UK to announce new international travel rules
316,"US, Iran begin indirect talks in Vienna to revive 2015 nuclear deal"
317,Greater Noida engineer robbed: Lawyer among four arrested
317,"Woman abducted, gang-raped on pretext of lift by cab driver"
318,Emergency vehicles to be allowed in revamped Chandni Chowk stretch: Jain
318,Flyover at Bakhtawar Chowk to smoothen traffic flow
319,"Iran: Man kills 9-year-old son, 7 other relatives before dying by suicide"
319,"One killed, 2 hurt in three firing incidents in outer Delhi"
320,Padma Shri educationist Gowri Ishwaran joins leadership board of VEGA Schools
321,"Chopra picks ideal RCB XI for IPL 2021, leaves out 2 prominent Australians"
321,"IPL 2021: Full schedule, venues, dates, timings- All you need to know"
321,"Kohli, ABD and Maxwell team up for fun photo shoot in RCB's new kit"
321,They will win it: Michael Vaughan gives early prediction on IPL 2021 winners
322,'Don't see him in CSK first-XI': Ojha on star India batsman
322,'He is not your gun death bowler': Chopra explains how KKR should use Cummins
323,"Fishnet stockings, booties: Jill Biden's airport look leaves Twitter divided"
324,"In new India, leveraging the country’s great mineral potential"
325,Delicious Grilled Thai Chicken Salad to kick away your Monday blues: Recipe
325,Recipe: Let Thai red curry with chicken thighs treat you after a long work day
326,Betting can lead to match-fixing: New BCCI ACU boss
327,Himachal imposes fresh curbs on gatherings
327,Maha govt paves way for IPL; allows teams to practice post 8 pm at Wankhede
327,Traders say Delhi govt should have consulted before announcing night curfew
328,Maguire would be bigger loss for England as compared to Kane: Neville
329,Florida evacuations order lifted as danger from leaky wastewater reservoir fades
330,Delhi woman held with heroin in Mohali’s Lalru
330,Police bust child trafficking racket while searching for stolen baby
331,C’garh Maoist attack a retaliation to increased presence of forces: Officials
331,Venezuela to ask UN for help in clearing land mines near Colombian border
332,"Assembly polls over, Kerala tightens Covid-19 restrictions"
332,State to intensify COVID-19 containment
333,Osaka requests cancellation of torch relay leg
333,Tokyo Olympic torch relay taken off streets of Osaka
334,Over 84 million Covid vaccine doses administered across India
334,"Over a million doses administered in Pune, 8% of population get first dose"
335,5 IIT Roorkee hostels sealed after 60 students test Covid positive
335,"St Stephen’s to reopen today, two blocks to stay shut"
336,Bombay HC directs CBI to conduct preliminary probe against Anil Deshmukh
336,Bombay HC orders preliminary CBI probe into charges against Anil Deshmukh
337,Why do we pick problematic partners?
338,Right time to get a women's league to build strong women's team: Mandhana
339,Abducted Bihar man freed by ULFA on Myanmar border
339,Bihar man abducted by ULFA-I from Arunachal released after 105 days
340,Recipe: Spruce up your week day meal with these easy to make Mexican enchiladas
341,Jio inks pact with Airtel for acquisition of some spectrum
342,"Anushka Sharma lifts husband Virat Kohli off the floor, asks 'Did I do it?'"
342,"Ramya Krishnan moved to tears by Rekha’s performance on Indian Idol 12, watch"
343,"IL&FS sells environment business to EverSource, reduces debt by"
344,Delhi court grants bail to businessman in VVIP chopper case
344,Delhi court grants bail to former TMC MP K D Singh in money laundering case
345,'Pariksha Pe Charcha' to be held virtually on April 7
345,Join fourth edition of 'Pariksha Par Charcha' with PM Modi tomorrow
345,PM Modi's 'Pariksha Pe Charcha' to be held today
345,"Pariksha Pe Charcha 2021 highlights: Study hard and play hard, PM to students"
346,"Phase 3: TMC, BJP continue to accuse each other of polling malpractices"
346,‘Misuse of forces’: Mamata rages again as Phase 3 polling underway in Bengal
347,Allahabad HC suspends mediation cases till further order
348,BJP is not an election-winning machine: PM Modi on party’s foundation day
349,SC stays trial against Yediyurappa in ‘illegal’ land denotification case
350,"Small cruises are thriving, not just surviving, on the Mississippi"
351,"Govt amends IBC, rolls out pre-pack plans for MSMEs"
352,Bizmen brothers robbed of
352,Man wanted in 39 criminal cases arrested after brief encounter with police
352,"Seven robbers, snatchers nabbed in Noida"
352,Two held with 4.7kg stolen gold jewellery in Mohali
353,"5.4 earthquake in Sikkim-Nepal border, tremors felt in Assam, Bengal"
353,"Sikkim earthquake sends tremors past Bengal, Bihar, Assam; no risk of aftershock"
354,Taarak Mehta director responds to disgruntled fan who called the show 'terrible'
355,‘Maharashtrians face the brunt’: Raj Thackeray blames migrants for Covid-19 surge
356,Ever wondered how Kylie Jenner maintains those abs? Her new video will tell you
357,"Dharmendra, Shatrughan Sinha reward Dance Deewane contestant with"
357,Happy Birthday Jeetendra: A tribute to the ‘Jumping Jack’ of Bollywood
358,"Jab for those who ‘need’ it, not those who ‘want’ it: Centre"
358,Rahul Gandhi bats for Covid vaccine for all; slams Centre’s ‘need vs want’ logic
358,"Yogi gets first dose of Covid vaccine, appeals to follow protocol"
359,Tiger Shroff flaunts washboard abs in new beach photo. Here's how he keeps fit
360,Army chief visits Defence Services Staff College in Tamil Nadu's Wellington
361,Ansari’s wife approaches SC
361,Mukhtar Ansari's wife approaches Supreme Court
362,'Centre replenishes more Covid-19 vaccine than needed': Javadekar
363,Uttarakhand forest minister posts a video fighting forest fire; slammed
364,IPL 2021: Big buys and a bang for the buck
364,IPL 2021: Will RCB's gamble on Maxwell and Jamieson work?
365,US airlines bringing back more pilots as travel demand rebounds
365,United Airlines seeks to build its own diverse pipeline of pilots
366,"Telangana, Andhra see spike in Covid-19 infections; positive cases cross 1,000"
366,"UP’s Monday figures: 3999 fresh cases, 13 deaths"
367,"Day after roof collapse, Ludhiana MC recommends FIR against lintel lifting"
368,Video featuring specially-abled woman’s work out session may inspire you
369,JEE Main April 2021 correction window last date extended
369,"NEET PG 2021: Application correction deadline extended, check details"
370,Can’t remain a mute spectator: Bombay HC on PILs against Anil Deshmukh
371,Air India Boeing pilots seek urgent meeting with aviation minister over pay cut
372,"Hansal shares pic of son with Down Syndrome after govt's 'need, not want' remark"
372,"Kapil and Sunil exchange pleasantries on Twitter, fans want reconciliation"
373,Australia-NZ 'travel bubble' to begin April 19 in pandemic milestone
373,Coronavirus: Tasman travel bubble; toddlers as silent spreaders
373,PM Ardern sets April 19 for start of Australia-New Zealand travel bubble
374,Rahul Dravid invited to speak at MIT sports analytics conference
374,Robin Uthappa presented IIM-K National Excellence Award
375,"Lavrov, Kerry ‘run into each other’ at hotel, have brief chat"
375,"Sergey Lavrov, John Kerry meet in India, discuss climate-related matters"
376,Byju's acquires Aakash Educational Services for about $1 billion
377,Alia Bhatt finds strength in motivational quote as she recovers from Covid-19
377,"Kangana Ranaut spotted at a dubbing studio without a mask, Suyyash Rai reacts"
378,'He reminds me a bit of Pollard': Kumble lauds 25-year-old Punjab Kings' batsman
378,'He said I will get better with experience': Natarajan recalls Dhoni's advice
379,'Hardik and I are just reaping the fruits of his efforts'
379,2 ground-staff members among 3 more positive Covid-19 cases at Wankhede
379,IPL 2021: Sunrisers Hyderabad all-rounder Jason Holder arrives in Chennai
380,Struggling Alaves part ways with head coach Abelardo
381,"Manipur probe almost over, allow SIT officers to do other work: CBI to SC"
382,Atelier Clout is fashion designer's trusted stop for growth & digital solutions
383,India’s ‘double mutant’ Covid strain found in US
383,India’s ‘double mutant’ Covid-19 variant detected in US
384,India beat Argentina 4-3 for winning start to tour
384,India face Olympic hockey champions Argentina in FIH Pro League restart
384,We're looking at Argentina tour to build momentum ahead of Olympics: Harmanpreet
385,"3,050 containment zones in Lucknow, Indira Nagar tops list with 400"
386,"Sanju Samson interview: 'Got texts from Kohli, Dhoni after becoming RR captain'"
387,79.16% voter turnout in Salem district
387,80.04% polled in Namakkal district
387,Puducherry records 81.70% turnout in assembly polls
388,"Oil prices rise on stronger economic outlook, US stockpile draw"
389,Shilpa Shetty's variation makes Yoga’s tricky Eka Pada Rajakapotasana look easy
390,Joji movie review: Top-rate crime thriller headlined by a terrific Fahadh Faasil
391,Noida: Spike makes April worst Covid month this year
392,Training opens 'a window of hope' for Albanian rug-weavers
393,World Health Day: Kajol states the 5 rules of staying healthy with a throwback
394,Friends App's community-driven approach brings in a better social experience
395,AstraZeneca Covid-19 vaccine risk-benefit 'still largely positive': WHO
396,US President Biden likely to name Evercore’s Bianchi as trade deputy
397,Sputnik maker ties up with Indian firm to produce 100 mn doses
398,"As cases surge, officials told to keep close watch on 4 Valley dists"
399,'All Mumbai beaches shut till April 30': BMC announces fresh Covid-19 curbs
399,All Mumbai beaches to stay shut till April 30: BMC
399,Curfew fails to check Covid surge in Pune
399,Maharashtra: All shops to remain shut in Pune till April 30
400,"BSEB 10th Result 2021: Bihar Board matric result declared, here’s how to check"
400,"BSEB Bihar Board 10th Result 2021: Matric exam results declared, details here"
400,Bihar Board 10th Result 2021 Topper List: 3 students emerge joint toppers
401,Only 'immunised' pilgrims to Mecca allowed: Saudi authorities
402,Myanmar protesters clap to denounce junta as region focuses on crisis
403,"Covid-19: Bihar witnesses spike in cases, Patna emerges as hotspot"
403,Fresh cases in Hassan
403,"In biggest single-day spike, UP sees 40 deaths and 6,023 fresh cases"
403,Poll-bound Tamil Nadu records over 3000 cases of Covid-19
403,"Record daily spike in Covid cases in Odisha, situation could turn ‘devastating’"
403,"Tamil Nadu reports close to 4,000 new Covid-19 infections"
403,"VC, 40 KGMU doctors among 1,188 people test positive in Lucknow"
404,"'No, I'm not batting': Ponting on when Shaw refused to bat in DC nets"
404,"'Very disappointing, hasn't succeeded in IPL': Gambhir on RCB's"
405,Collector rates revised in Chandigarh after four years
405,"UP Board 10th, 12th exams 2021 rescheduled, to begin from May 8; check new dates"
405,"UP Board Class 10, 12 exams to begin from May 8"
406,"Animal cruelty cases rose in Mumbai since lockdown, claim activists"
406,"Dutch police make arrest in thefts of Van Gogh, Hals works"
407,Why don’t voters value health care?
408,"3 killed, 7 injured as roof of factory collapses in Ludhiana"
408,Ludhiana factory roof collapse kills 4; 7 injured
409,'We didn't get along that well': Watson on how he 'broke the ice' with Gayle
410,Gauahar Khan remembers her dad on his one-month death anniversary
410,Mahima says scorned director started rumour that Ajay Devgn was in love with her
410,Neetu shares throwback pic with Rishi Kapoor to wish Jeetendra on his birthday
411,"42 shops, 3 owners: Tip of iceberg of Delhi liquor cartels, say officials"
412,"IPL 2021 - Two of India's best, 3 lethal overseas quicks: Top 5 seamers to watch"
412,IPL 2021: From Rashid Khan to Varun Chakravarthy - 5 spinners to watch out for
412,Will Indian pitches help fast bowlers in this IPL?
413,"Fed up with smart meters, Over 6,000 power consumers say no to power’"
414,WHO confirms possibility of Covid-19 transmission from humans to animals
415,Google’s advisory doodle asks people to stay safe and wear masks
416,"Admin issues protocols to RWAs and malls, asks residents to work from home"
416,RWAs promise all help to authorities as Covid night curfew begins
417,Rimi got ‘positive response’ for Munna Bhai MBBS audition but lost role to Gracy
418,"IPL 2021: Nortje, Rabada arrive in Mumbai to join DC squad"
418,"IPL 2021: Rabada, Nortje on their way to link up with DC squad in Mumbai"
419,Recipe: Say ‘goodbye’ to stress with these chocolate covered frozen raspberries
420,"Sanjana Sanghi’s Delhi diaries in pics: Chhole bhature at Bengali Market, momos from Amar Colony"
421,"Deterred from harassing women, two miscreants assault, rob Good Samaritan"
421,"Gzb:18-year-old woman stabbed multiple times, thrown into Upper Ganga Canal"
422,Dilip Walse Patil gets charge of Maharashtra home dept
423,"Ramayana Museum and Cultural Centre to be established between Ayodhya, Lucknow"
424,Covid-19 forces business owner to move from mandaps to mobile mandaps
425,Four vehicle thieves nabbed in Noida
426,"From Munger to NCR, an inside account of how Delhi’s criminals source their arms"
427,"Rohanpreet Singh helps Neha Kakkar out of vanity van, fans gush over them. Watch"
428,Tamil Nadu: Dravidian parties face a high-pitched battle
429,Dr. Shankar Iyer advocates smiling every day to live longer
430,'BTS Army was brave enough to support my vulnerable moment': John Cena
431,Shilpa Shetty corrects fitness freaks' Cycling Yoga flow or Pada Sanchalanasana
432,Citizens’ committee to keep an eye on Jalpura animal shelter
433,Don’t give Oxford/AstraZeneca vaccine to under-30s: U.K.
433,UK to offer non-AstraZeneca Covid-19 vaccine to under-30s over blood clot link
434,Kumbh might become Covid-19 'super spreader': Central govt official
435,NBA | Curry racks it up as Warriors down Bucks
436,"Partly cloudy sky likely in Delhi today, air quality to deteriorate further"
436,"Partly cloudy sky likely in Delhi today, air worsens"
437,"Andhra HC suspends elections to block, zilla parishads scheduled for Thursday"
437,Exam Regulatory Authority seeks to defer teachers’ recruitment exam
437,HC restrains Faridkot DC from holding meet to elect Kotkapura MC chief
437,Supreme Court order on release of Rohingyas detained in Jammu on Thursday
438,"China cautions Japan ahead of Biden-Suga meet, asks to be 'objective, rational'"
438,US weighs joint approach to Beijing Olympics with allies
439,Allocate 80% of oxygen produced to hospitals: State to industry
440,SGPC writes to Twitter CEO to block hateful tweets against Sikhs
441,Skyesports announces the AMD Ryzen Skyesports League 2021 powered by WD Black
441,Star India sports head wants Board to ensure IPL value before expanding
442,Bihar Board 10th Result 2021: How to check BSEB matric results on HT Portal
442,"Bihar Board BSEB 10th Result 2021: Matric result declared, direct link here"
443,"Chelsea's Rudiger, Kepa involved in training bust-up: Report"
443,Valencia told to play on after walk-off over alleged racist insult: Gaya
444,BJP eyes comeback against Congress in Kanyakumari Lok Sabha bypoll
444,BJP fights uphill MC poll battle in Himachal as campaign ends today
444,"Single-phase, decisive Tamil Nadu election on Tuesday: All you need to know"
445,Civic Sanskriti: Life on a finite planet
446,Dubai orders deportations for naked balcony photo shoot
447,Over 30-year-old Noida Golf Course boundary wall gets a makeover
448,181 votes cast in polling station with 90 voters; 5 officials suspended
448,"In Assam's Dima Hasao, 171 votes cast at booth that has 90 eligible voters"
449,"Sasikala’s name out of TN voters’ list, aides cry foul"
449,‘Govt caused her civil death’: AMMK candidate on Sasikala’s name deletion from voters’ list
450,Palacodde constituency registers highest poll percentage in the State
450,Voter turnout drops by 2.48% in Erode district
451,Arch of world’s highest railway bridge on Chenab completed
451,Unparalleled feat: Indian Railways completes arch of world’s highest rail bridge
452,Farmers’ protest: Key Delhi border routes remain closed; traffic diverted
452,"Farmers’ protest: Key Delhi borders still closed, traffic diverted"
453,Astronomers trace rare blast to Wolf-Rayet stars
454,"No scarcity of liquid oxygen: Rao; 12,000 Remdesivir injections will be available by Wed"
455,"Japanese scriptwriter Sugako Hashida, famous for hit drama 'Oshin,' dies at 95"
456,'No side effect': Officials on vaccination of 118-year-old woman against Covid
457,Devotees to have access to Ramgarhia Bunga from Golden Temple parikarma
458,"Video shows ‘deleted scenes’ from Jurassic Park film, it may leave you in splits"
459,Heart patients three times more likely to have diabetes: Study
460,Study reveals low glucose levels might assist muscle repair
461,Violation of Covid-19 curbs: Govt seeks explanation from Tarn Taran civil surgeon over Holi bash
462,IMD forecasts warmer temperatures in April
463,"After Akshay, 45 incoming crew members of Ram Setu test positive for Covid-19"
464,Govt owes
465,"PM Modi holds rally in Howrah, asks people to vote for the ‘lotus’"
466,Mansukh Hiran murder case: NIA to quiz DCP-rank officer
466,NIA to question DCP-rank officer in Hiran murder case
467,Rishikesh's Bharat Bhoomi Tourist complex to be set up as Covid care centre
468,Mirabai Chanu's medal hopes swell after North Korea's withdrawal from Olympics
468,Olympic-bound tennis ace Sania included in TOPS after gap of four years
468,Tennis | Sania back on track for Tokyo Olympics
469,Ludhiana factory roof collapse witnesses recount horror
470,Video of elephants happily splashing in pool of mud may make you smile
471,24 athletes test Covid positive in SAI Bhopal; no Olympic bound
471,"Children suffering from inflammatory illness had mild Covid, shows new study"
472,Study suggests risk of leukemia higher in children with Down syndrome
473,"'Mukhtar Ansari was given poison in same Banda jail', says his brother"
474,Here's how harmful chemicals in plastic up risk of postpartum depression
475,SNDP moots works worth ₹858 cr.
476,"Anil Deshmukh out, BJP’s Ravi Shankar Prasad aims next at Uddhav Thackeray"
476,BJP looks to corner MVA after Bombay HC order on Deshmukh
476,News updates from HT: BJP says Maha CM lost moral responsibility to govern
477,"'Weddings, farm stir, polls causing surge in Covid cases': Health minister"
477,Second wave of Covid may pick pace in Haryana due to congregations
478,Adah Sharma: I am getting really good roles only now
479,"‘Not so fast!’: Insect fails to escape Venus flytrap, video is oddly satisfying"
480,Kim Jong Un says North Korea facing its 'worst-ever situation'
481,"BJP inserts uncertainty into LDF, UDF post-poll calculations"
482,Meet the young digital entrepreneur and founder of Marketing Moves & MintShint
483,This Twitter post about Atif Aslam’s songs translated in English is a laugh riot
484,"Mulayam Singh's niece joins BJP, to fight next district panchayat elections"
485,China warns US not to take 'superior' position on global affairs
486,"In Assam, the election is all about the arithmetic"
487,Rural administration adopts early detection and case management policy
488,VC appointed for TN Veterinary and Animal Sciences varsity
489,"Raipur declared a containment zone, tough measures in place from April 9-19"
490,"Masks, ventilation stop Covid-19 spread better than social distancing: Study"
491,NCLT initiates insolvency proceedings against OYO arm; Co files appeal
492,India records third warmest March in 121 yrs: IMD
492,India saw third warmest March in 121 years: IMD
493,China’s new way to support Xinjiang cotton: Blur out Western brand logos
494,Cookbook author Chrissy Teigen reveals she's done with dieting
495,Here's how Jeetendra had reacted when asked if he had proposed to Hema Malini
496,"Here's how well fit, multilayer masks reduce Covid particle transmission by 96%"
497,Real Madrid’s iconic ‘Quinta del Buitre’ side and the five-in-a-row record
498,Apply for HSRP online
499,RBI doubles payments bank balance limit to
500,Two Chandigarh nightclubs sealed for violating hookah ban
501,HC seeks vigilance response on plea alleging scam in medicine purchase
502,IIT Guwahati team develops technique to boost performance of lithium ion battery
503,2 Telugu CRPF jawans killed in Bijapur encounter were to marry soon
503,West Bengal: BJP worker's mother allegedly killed by TMC in Hooghly's Goghat
504,Covid-19: Five questions about vaccination
505,"Heatwave in Rajasthan, Vidarbha and Tamil Nadu for next 24 hours: IMD"
505,IMD says north India likely to receive rainfall from April 5-9
506,"'No breach of poll code': Udhayanidhi on remarks on Sushma Swaraj, Jaitley"
507,Nora Fatehi paints the town red in bodycon dress with bag worth
508,Mumbai housing societies will have to pay
509,"Solskjaer welcomes rivalry between Henderson and De Gea,"
510,The unbreakable Akshay K Agarwal
511,Bengaluru citizens lend a pot to keep strays cool in summer
512,Kate Winslet says gay actors in Hollywood terrified of coming out
513,"From 1980 to 2021, the BJP’s journey"
514,"Covid-19: Centre says Maharashtra, Punjab, Chhattisgarh cause of maximum concern"
515,"CEO of hostlelo.com, Zubair Shaikh, went from Bollywood to the corporate world"
516,Fired-up Alexander-Arnold heads into CL with point to prove
517,People have to ensure there is no Covid-19 '3rd wave': CSIR DG
518,Summer bride embraces the age-old ghoonghat 
519,No plan to end Kumbh Mela despite rise in Covid-19 cases
520,Video showing woman’s underwater gymnastics is oddly satisfying to watch
521,"No more feared trapped, debris clearing on at Ludhiana roof collapse site"
522,Maharashtra minister 'slaps' food contractor during hospital visit
523,Summer vibe done right!
524,"ECGC PO Result 2021 declared, here’s how to check"
524,"IGNOU Hall Tickets 2021 for BED, OPENMAT, Post Basic B.Sc exams released"
524,"RSMSSB JE answer key 2021 released, check it here"
524,"UBTER Staff Nurse Admit Card 2021 released, here’s how to download"
525,Delay in UP RERA court’s orders aggravating homebuyers’ problems
526,Right To Protein invites all to join Global Soy Month in April 2021
527,Hanuma Vihari set for county stint with Warwickshire
528,Divij-Ebden pair exits
528,Sumit Nagal loses in 1st round at ATP 250 event in Italy
529,Levitating with the next big thing: Udit Sehgal
530,Mouni Roy a makes strong case for little black leather dress in new pics
531,Ursula von der Leyen taken aback as Erdogan and her colleague snap up the chairs
532,"India, Russia give no hint on S-400 delivery after Delhi talks"
532,Talks to save Iran nuclear deal get off to good start
533,"COVID passports, travel traffic lights in Boris Johnson's unlock plan for UK"
533,UK to move to 'phase two' of roadmap to exit Covid-19 lockdown
534,"Only those involved in essential services to be allowed on Metro, DTC buses"
535,Barcelona's Coutinho has knee surgery
536,"'No vaccine shortage, attempts by state govts to spread panic': Harsh Vardhan"
536,News updates from HT: Union health minister denies Covid-19 vaccine shortage
537,Vandals damage famous Norwegian baby statue in Oslo park
538,US Supreme Court sides with Google in copyright fight with Oracle
539,Alia Bhatt shares cute photo as she recovers from Covid-19 ‘one day at a time’
540,Pradyot Singh Rathore & Shahrukh Pathan launch Spartans Cricket Academy
541,"In Tamil Nadu, two first-timers fight to preserve party legacies"
542,"'He's been coming to practice early, ahead of all players': Karthik on Harbhajan"
542,'That is not an ordinary thing for a cricketer': Ashwin on what sets Pant apart
542,'The captain is here': Pant goes with all guns blazing in the nets - WATCH
543,"Step inside Karan Johar's swanky penthouse, with terrace designed by Gauri Khan"
544,"BJP categorises Bengal constituencies, says Nandigram not ‘a tough contest’"
544,BJP internal assessment: Nandigram a contest
545,‘It isn’t rainbow’: Nasa posts on viral Mars pic captured by Perseverance rover
546,Ambulance used by Mukhtar to be brought to UP’s Barabanki from Punjab
546,"Barabanki police seize ambulance, get tech examination done"
547,How to be a fitness model: Rakesh Saini
548,"Kareena Kapoor says 'No propaganda, wear your mask' in"
549,"Wall Street bets Moderna, Novavax will finally fall in 2021"
550,"Andhra cop takes care of one-month-old baby as mother casts vote, garners praise"
551,"Neeraj, Hima set for training-cum-competition stint in Turkey ahead of Olympics"
552,PSL 6 bio-bubble was broken and compromised on several occasions: PCB
553,IMF projects India's growth rate to jump to 12.5 per cent in 2021
553,"IMF raises China's 2021 growth forecast to 8.4%, marking 10-year high"
554,"Meghan Markle, Prince Harry reveal first Netflix docuseries 'Heart of Invictus'"
554,"Prince Harry, wife Meghan's first Netflix project to focus on Invictus Games"
555,"DU student sheds weight, inspires peers to be body positive"
556,"Moga SHO shifted, ASI suspended over illegal detention, torture in custody"
556,"Video shows 2 Indore cops thrashing man for not wearing mask, suspended"
557,"'Fault was mine, not Quinton's': Fakhar on his controversial run out for 193"
557,"'If so, then it's Not out': MCC explains law after Zaman's controversial run-out"
557,"'Spirit of the game was hurt, de Kock shouldn’t do it deliberately': Akhtar"
557,'We were praying for Fakhar Zaman to get double hundred': Babar Azam
557,Coventry thanks Markram as Fakhar Zaman fails to break Zimbabwe batsman's record
557,Fakhar Zaman's run out for 193 sparks 'spirit of cricket' debate on Twitter
558,"Private car is a public place, masks mandatory even when driving alone: Delhi HC"
559,22-year-old UP man self-immolates after woman refuses to meet him
559,"Couple die by suicide inside Paharganj hotel, leave note behind"
560,Barbeque Nation Hospitality IPO to be listed today. Details here
560,Macrotech Developers IPO opens today: All you need to know
561,"In a first, UP to transform five jails into high-security prisons by 2023"
562,"Indian Navy to seek green light for expansion of nuke, diesel submarine fleet"
563,'Never-ending nightmare': Maxwell talks about bio-bubble challenges
564,India equipped to tackle risk posed by fresh Covid-19 wave: Sitharaman
564,India well-prepared to combat second wave of Covid-19: Finance ministry report
565,"From Suryakumar Yadav to SKY, the tale of a transformation"
566,"Sachin Vaze took orders directly from Param Bir Singh, says Mumbai CP’s report"
567,How infant antibiotic exposure affects future immune responses to allergies
568,Bihar pollution board seeks check on air pollution amid Covid-19 surge
569,Bihar board class 10 results 2021 : 101 boys and girls are top 10 rankers
570,U.S. military cites rising risk of Beijing’s move against Taiwan
570,US military cites rising risk of Chinese move against Taiwan
571,India looks to counter OPEC+ with new links
572,"In election season, the raids are back—against Opposition leaders"
572,"In state elections, decoding the PM’s campaign and his key messages"
573,7 shot and wounded as gunfight erupts Chicago's Englewood
574,Office-goers face challenges adjusting to changed office timings
575,Visualising tech education of the future
576,Robert Downey Jr's on-screen daughter shares unseen Avengers: Endgame pics
577,New Zealand may open border with Australia from end of week
578,US says 'won't comment' on Pakistan's move against importing sugar from India
579,"Central employment scheme figures fudged in Odisha, says CAG, seeks probe"
580,Young man who crossed LoC near Kupwara handed over to Pakistani Army
581,16-year-old Pranav Mangal putting his ideas to improve online marketing in 2021
582,New lava stream flows from Iceland volcano
583,"Healthy diet, exercise might be key to achieving optimal health in later years"
584,Jordan's King Abdullah accepts mediation with Prince Hamzah: Palace
585,How to prevent food-borne illnesses
586,Candidates begin clean-up mission
587,"No V-C for four new Bihar varsities, under additional charge"
588,"Jisshu Sengupta: Today with OTT, it is no more about star power"
589,"Afghanistan food festival held in Hyderabad, aims to promote culture, trade"
590,4 cops injured in Bihar as students’ stir turns violent
590,"Civil defence volunteers, civilians clash after car crash, cases filed"
590,Mob attacks couple inside Odisha police station
591,Ventilator bed shortage: Experts say requirement too high than availability in Pune
592,Abhishek replies to Scam 1992 fan who asked why he should watch The Big Bull
593,"San Francisco school board to vote on school renaming, again"
594,Centre approves mega food park in Muzaffarpur
595,Fantasy sports platform SportzXchange ropes in Prithvi Shaw as brand ambassador
596,DIGILIVE celebrates Women’s Month with its Special Achievement Awards
597,AIIMS to lose down walk-in OPD registrations from April 8 in view of Covid surge
598,"Gulf’s retail giant, Lulu partners with an innovative platform, FilMe"
599,Bhumi Pednekar on Covid-19 diagnosis: 'Lot harder than you think'
600,"Saqib Khan quits showbiz, embraces spiritual path: 'Allah ki marzi nahi thi'"
601,Pune residents get first robotic lockers at their complex with Godrej Group
602,Active Covid cases get into 5 digits in Haryana
602,"Another record, over 115,000 new Covid cases in India in one day"
602,"Covid-19 daily cases rise from 20,000 to one lakh in just 25 days"
602,"Delhi sees highest Covid-19 cases this year, tally inches close to 7 lakh-mark"
602,"Highlights: More than 76,000 beneficiaries vaccinated against Covid in Delhi"
602,"India's Covid-19 tally surges past 12.5 million; active cases over 700,000"
602,"India's Covid-19 tally tops 12.8 million with record 115,736 cases in 24 hours"
602,"Karnataka reports over 5,000 new Covid-19 cases, 70% cases in Bengaluru Urban"
602,"Slight dip in new Covid-19 cases in India after crossing 100,000 mark"
603,Carnival says not taking stance on mandatory Covid-19 vaccinations for travelers
604,Prachi Desai on marriage plans: 'It's not something I see as a safety net'
605,"Centre seeks urgent hearing in ISRO espionage case, SC to hear matter next week"
605,"SC to hear pleas of Maha govt, Anil Deshmukh against HC order on Thursday"
606,"Thailand households struggle with record debt, Covid-19 increases burden"
607,First Covid-19 vaccine shot alone not protective: Chile study
608,"After protests, new orders puts J&K DDC chiefs at par with mayors"
608,New order lists J&K DDC chiefs above MPs
609,"In two months, 10 stranded leopard cubs reunited with mothers in Junnar"
610,"'The emphasis is on AB, Kohli': Vettori suggests 'best way to utilise' Maxwell"
610,BBL-winning captain ready to share winning mantra with KL Rahul in IPL 2021
610,IPL 2021: Maxwell explains why
610,Ricky Ponting reveals Steve Smith’s batting position in IPL 2021
611,Mastermind of Easter terror attacks identified: Sri Lankan minister
612,"As Maoist violence returns, decoding the rise of ultra left insurgency"
612,Maoism remains India’s biggest internal security threat
612,Who is Madvi Hidma? Mastermind of U-type Maoist ambush in Chhattisgarh
613,Vaccine passport: Singapore to accept Covid digital travel pass from next month
614,Adani becomes 3rd Indian group to cross $100 billion in market capitalisation
614,"Adani joins Reliance, Tata with $100 billion market cap"
615,No relief announced for Ludhiana factory next to roof collapse site
615,Roof collapse: Ludhiana’s industrial units run foul of most local building by-laws
